F,Belgium,https://en.wikipedia.org/wiki/Belgium_national_football_team,iVBORw0KGgoAAAANSUhEUgAAABcAAAAPBAMAAAD9gUllAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAAElBMVEUAAABSShb64ELxZjztKTn///9BxA/wAAAAAWJLR0QF+G/pxwAAAAd0SU1FB+EICBIuEgMUDtMAAAAYSURBVAjXY2BgYGBUUlJSdnFxcWAYkhwA0kMXyxRjv6sAAAAldEVYdGRhdGU6Y3JlYXRlADIwMTctMDgtMDhUMTg6NDY6MTgrMDA6MDDgnJxiAAAAJXRFWHRkYXRlOm1vZGlmeQAyMDE3LTA4LTA4VDE4OjQ2OjE4KzAwOjAwkcEk3gAAAABJRU5ErkJggg==
F,Canada,https://en.wikipedia.org/wiki/Canada_men%27s_national_soccer_team,iVBORw0KGgoAAAANSUhEUgAAABcAAAAMCAMAAAC+5dbKAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAATlBMVEXfYVj++/vVKx7////gYFbql5H5393rmZL//fz88vHVLB/tpaDlfnbaRDjrm5XpkYvvrajWLyLWLiLtpqHhZl3eWE7eWlD//v7zxcHvr6pP4x2+AAAAAnRSTlP5/XDhGW0AAAABYktHRAMRDEzyAAAAB3RJTUUH5QEJBxEp3hHrUgAAAGJJREFUGNNt0NcOgCAMBVAsyB4OcPz/j4pgomm9SUtyHppSBncYf8O6tC6ajK0L5FKBktS1sWCNxu68ChCUd8gj9ETk6fGE509zfZeV7pPLVvLPnjs/alHn/CT/6ncYPne4AD/jBD0Yr/ZVAAAAJXRFWHRkYXRlOmNyZWF0ZQAyMDIxLTAxLTA5VDA3OjE3OjQxKzAwOjAwbTFLGwAAACV0RVh0ZGF0ZTptb2RpZnkAMjAyMS0wMS0wOVQwNzoxNzo0MSswMDowMBxs86cAAAAASUVORK5CYII=
F,Morocco,https://en.wikipedia.org/wiki/Morocco_national_football_team,iVBORw0KGgoAAAANSUhEUgAAABcAAAAPBAMAAAD9gUllAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAAJFBMVEXBJy2DOi+cMy6MNy8jVzKtLS1CTjF3PjBVSDFRSTGmLy7///8cXlosAAAAAWJLR0QLH9fEwAAAAAd0SU1FB+EICgIFHCTztUYAAAAhSURBVAjXY2CgCmBEYjOZGCE4rOmpSFKdDUicBQuoYzcALrUDhJgIO0UAAAAldEVYdGRhdGU6Y3JlYXRlADIwMTctMDgtMTBUMDI6MDU6MjgrMDA6MDBmGIBcAAAAJXRFWHRkYXRlOm1vZGlmeQAyMDE3LTA4LTEwVDAyOjA1OjI4KzAwOjAwF0U44AAAAABJRU5ErkJggg==
F,Croatia,https://en.wikipedia.org/wiki/Croatia_national_football_team,iVBORw0KGgoAAAANSUhEUgAAABcAAAAMCAMAAAC+5dbKAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAAaVBMVEX/AAD2EhfoLDP3FBZUkrF3G2Q6fn9PQmhXmbj/AQFdqNeeSXyJgZWFZI+jgZT/////WVn/vb3/Pz//ubn/TU3/ysr/urr/VVX/Njb/u7v/QkL/1dUXF5ZCJYv0rrT/MTH0rbNBJIsmG5Hh2QJMAAAAAWJLR0QPGLoA2QAAAAd0SU1FB+EICBI1HE2a6E4AAABYSURBVBjTY2AgCBiZGLGIMrOwsrFzMGOIc3Jx8/DyccL5/DAgICgkKADnIcSFRURFxLCIiwtKCIpjEZeUkpaSRIjLwICsnLyCIpyHEJeRUUJiI4vLECEOAJGHEHff6abhAAAAJXRFWHRkYXRlOmNyZWF0ZQAyMDE3LTA4LTA4VDE4OjUzOjI4KzAwOjAwSbSPBQAAACV0RVh0ZGF0ZTptb2RpZnkAMjAxNy0wOC0wOFQxODo1MzoyOCswMDowMDjpN7kAAAAASUVORK5CYII=
G,Brazil,https://en.wikipedia.org/wiki/Brazil_national_football_team,iVBORw0KGgoAAAANSUhEUgAAABYAAAAPCAMAAADXs89aAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAA4VBMVEUAmzoHnTg9qyzU1Ara1ghErSsRoDaYxBf43ALLuhj53AKpyRMVoDUBmzpetCXp2gWzqCMaOmoAJ3YbO2q1qiLt2gRvuSECnDolpTK6zQ/+3wDNuxcYOn0JL3sEKXTJuRnBzw4rpzAInTh/vR333QKLnJBmjqVulKmAnrZ9n7JafqYCKXdQYVH53gGQwhkLnjcDnDm2zBAsRmIONX9FapKHp7hWb39XaFkfRoAFLHsXPn8UO38UOYOBkYMMMXkQN4AIL3wgR38lSIHKuhi0qSIBKHcwTXu2qyHMuxf63AL///8D8xIdAAAAAWJLR0RKHgy1xgAAAAd0SU1FB+EICRMFIXPKn/4AAACTSURBVBjTY2AgBBgZsYkyMbOwYgiysXNwcnJx86AI8vLxCwgKCQmLiIqJI0QlJKWkZWSFhITk5KUUFKGCSsoqUlKqauoamlraOlJSunr6IFEDQykgMBIyFhIyMTUDsQ0N4KrNLSytrIVsbOGqoWbb2TsYOzo5I8yGuMRF2NXVzR3FJWB3c3l4eKK5G6cvcYYJCgAATsgQdNadYMgAAAAldEVYdGRhdGU6Y3JlYXRlADIwMTctMDgtMDlUMTk6MDU6MzMrMDA6MDCIrk9wAAAAJXRFWHRkYXRlOm1vZGlmeQAyMDE3LTA4LTA5VDE5OjA1OjMzKzAwOjAw+fP3zAAAAABJRU5ErkJggg==
G,Serbia,https://en.wikipedia.org/wiki/Serbia_national_football_team,iVBORw0KGgoAAAANSUhEUgAAABcAAAAPCAMAAAA4caRkAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAA0lBMVEXGNjzENzyzRT3DREK/flK6X0W8gVC/fFLCVUbESkO4dD7BaDXAdTy9eTi6Xz+/dDjMjzPCjDLCiDTEOjwMQHaQT2PQbmPSk3zbh4fFZEXZe38ZP3LLsbjnxsfdnp3s1tXWgoLu4OGwj5jezs7GbXHYm53Pl5nTu7uykZrhzczZlpjvycrSkJLbxcSshJLduLjPe33boKLPmZrguroVQHP////mr6rReEbpxMX89/fKZ0vXgGr9+fnXfVTrubL02drVdk3vw7/++vruxsjrubz35eZiG6/bAAAAAWJLR0Q13rbZawAAAAd0SU1FB+IBCwIDJGmT3eQAAAB3SURBVBjTY2DADxiZsIkys7CysXNginNycfPw8mHRwC8gKCSMIiICAqJi4hKSUtIiCAARl5GVk1dQxBRXUlZRVVPHFNfQ1NLW0cUU19M3MDQyNkEWNwUBM3MLSytrUyQAEbextbN3cMQUN3VydnE1xSKOAXCJAwA+XyQ31So95AAAACV0RVh0ZGF0ZTpjcmVhdGUAMjAxOC0wMS0xMVQwMjowMzozNiswMDowMFsin9QAAAAldEVYdGRhdGU6bW9kaWZ5ADIwMTgtMDEtMTFUMDI6MDM6MzYrMDA6MDAqfydoAAAAAElFTkSuQmCC
G,Switzerland,https://en.wikipedia.org/wiki/Switzerland_national_football_team,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQAgMAAABinRfyAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAADFBMVEX/AAD/gID/////wMCPMW4yAAAAAWJLR0QCZgt8ZAAAAAd0SU1FB+EICgISKADExWUAAAAgSURBVAjXY2BAA2wTkAnGuK0ODEyrVjVACDAXTQkqAACF8wnZ0QmJ9QAAACV0RVh0ZGF0ZTpjcmVhdGUAMjAxNy0wOC0xMFQwMjoxODo0MCswMDowMKfok8wAAAAldEVYdGRhdGU6bW9kaWZ5ADIwMTctMDgtMTBUMDI6MTg6NDArMDA6MDDWtStwAAAAAElFTkSuQmCC
G,Cameroon,https://en.wikipedia.org/wiki/Cameroon_national_football_team,iVBORw0KGgoAAAANSUhEUgAAABcAAAAPBAMAAAD9gUllAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAALVBMVEUAel5EWEzOESbtkhz80RbSICXQGiXVKyTtkRzPFybqhRzgXCDjZh/OEyb///8CmbUhAAAAAWJLR0QOb70wTwAAAAd0SU1FB+YEFQcpL3RW52UAAAAvSURBVAjXY2BgYGBUUlJSdnFxcWAgm6OKxFGrKENwNJesRFK2ZxMS59IlCi2FcgBLSRwWirLVDgAAACV0RVh0ZGF0ZTpjcmVhdGUAMjAyMi0wNC0yMVQwNzo0MTo0NyswMDowMNJ1jVYAAAAldEVYdGRhdGU6bW9kaWZ5ADIwMjItMDQtMjFUMDc6NDE6NDcrMDA6MDCjKDXqAAAAAElFTkSuQmCC
H,Portugal,https://en.wikipedia.org/wiki/Portugal_national_football_team,iVBORw0KGgoAAAANSUhEUgAAABcAAAAPCAMAAAA4caRkAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAAvVBMVEUAZgDMFAD/AAA1hgDeZAD/DAAygwGVwBFrphHsqhH/iBH/ZghPlQDx9xT8ZxH/QC/9ZRf9TxT+mET/nwCOuwDb6RT/KBz09vuyv9//g3v/bUn/iQDE3ACYwBT8YhWludmZq9PRiXH+gkL/1QD/AwB/swBCjQL9QCL019Kwv93/Yjv/rEL/lgApfwDR5ADHpzb+PCX/Jyf/hj3/3QP/wAAygwCMugBrpQXvtRL/hAD/ZwAwgwDdYgD/CwD///9RSum+AAAAAWJLR0Q+SWQA4wAAAAd0SU1FB+EICgIKLIWymSUAAABjSURBVBjTY2CAAUYmZMBArjgzCysWcTZ2Dk4ubgxxHl4+fgFBIWF0cRFRMXEJSSlpdHEZWTl5BUUlZRU0cVU1dQ1NLW0ddPW6evoGhkbGJhjuMTUzt7C0wuZ+axtbqoQDmjgAZQIIwVLIuP4AAAAldEVYdGRhdGU6Y3JlYXRlADIwMTctMDgtMTBUMDI6MTA6NDMrMDA6MDCF18mlAAAAJXRFWHRkYXRlOm1vZGlmeQAyMDE3LTA4LTEwVDAyOjEwOjQzKzAwOjAw9IpxGQAAAABJRU5ErkJggg==
H,Ghana,https://en.wikipedia.org/wiki/Ghana_national_football_team,iVBORw0KGgoAAAANSUhEUgAAABcAAAAPCAMAAAA4caRkAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAAOVBMVEXOESb80Raniw/6zxbrwxXjvRQWEgKfhA4MCgEAAAAJBwGOdgxURgdTRQf0yhWBawvxyBUAaz////+VDnlVAAAAAWJLR0QSe7xsAAAAAAd0SU1FB+MJGgMPJjljMW0AAAA5SURBVBjTY2AYIMCIAExIbLg4MwsrGysLM4Y4IzsHJxc3pnpGRh4OXizmMPLxC/DzIcQFsQNaiwMAgb8Iuna0LskAAAAldEVYdGRhdGU6Y3JlYXRlADIwMTktMDktMjZUMDM6MTU6MzgrMDA6MDCq8Ug/AAAAJXRFWHRkYXRlOm1vZGlmeQAyMDE5LTA5LTI2VDAzOjE1OjM4KzAwOjAw26zwgwAAAABJRU5ErkJggg==
H,Uruguay,https://en.wikipedia.org/wiki/Uruguay_national_football_team,iVBORw0KGgoAAAANSUhEUgAAABcAAAAPCAMAAAA4caRkAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAAhFBMVEX////9/Pvt4srj0a7t3sT+/v7X4PGqveLStX/IoUS/kifRsmbr3cKEn9UAOKjr3sLIn0LFkw/YqRLBkB3exov8+/rp2rzJoTzXqRHqvRTAkBfIpVf17+fu4s3PrmK5iibHlx7ClTbr3rr8+vf07eLdxJHZwIngzJ/17uOtv+NUesX7+fbQDaolAAAAAWJLR0QAiAUdSAAAAAd0SU1FB+EIHwAFAFSxmsoAAABdSURBVBjTdc9FDsAwEANAF1NmZsb//69Sb1Gyc/ZaXoCkqJpuwGQcwLBsx/XgBxwgjOIkzXIhX5RV3bSdUN8P4zQvq9CDbT/OC/fD+U9eycpHDoEc+S2TI3uoPOEDKusPsPI1e+sAAAAldEVYdGRhdGU6Y3JlYXRlADIwMTctMDgtMzFUMDA6MDU6MDArMDA6MDAN2n1bAAAAJXRFWHRkYXRlOm1vZGlmeQAyMDE3LTA4LTMxVDAwOjA1OjAwKzAwOjAwfIfF5wAAAABJRU5ErkJggg==
H,South Korea,https://en.wikipedia.org/wiki/South_Korea_national_football_team,iVBORw0KGgoAAAANSUhEUgAAABcAAAAPCAMAAAA4caRkAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAAzFBMVEX///+7u7v29vbf399PT09fX1+8vLzh4eH9/f1UVFRRUVFYWFisrKz67O311dj66uuxsbFjY2NnZ2dsbGzExMRbW1tmZmb88vPedn7OMT3NLjrNLzvedHz88/OVlZXT09N2dnbv7+/XaXPdcHjLwdHHLzyiM0+ZNFTLMDz44uSxpb9+N2FmO20AR6BPPnnyys3UytgCR58uQYklQo0HRpz33d9EU5NFU5JcXFzt6e5LVpQBR58ER55QWZWBgYHh2+XEuM3l3+eQkJDi4uKVQnYYAAAAAWJLR0QAiAUdSAAAAAd0SU1FB+EICgIQLUKYU2gAAAClSURBVBjTY2DABxiZ4EwmRoQwMwsrG5TJxsrCDhPm4OTi5mFg4OXjZ2AQEBQS5oCKiwiKijGIS0hKScvIMsiJCorANMgrKDIoSYGAMoOigjyyzSqqQFE1dQ1NNBdpaUtJ6ejq6umjiRsYGhnr6uqamCILgsw30wUBc2TzRQQtxBgsrax1bWwtGeQs4O7h4LQTBbrf3sER6H4hJ7j70fzrTDB8sAAAYlUOt0AYA0IAAAAldEVYdGRhdGU6Y3JlYXRlADIwMTctMDgtMTBUMDI6MTY6NDUrMDA6MDDrGYzYAAAAJXRFWHRkYXRlOm1vZGlmeQAyMDE3LTA4LTEwVDAyOjE2OjQ1KzAwOjAwmkQ0ZAAAAABJRU5ErkJggg==
